0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.0725678314133455,0.059082886422603724,0.052516020775105636,0.07376488264293052,0.07210733973404214,0.05679587484099269,0.12685380281009107,0.08228315241299032,0.0688934642401785,0.06051708954509561,0.054362918527156086,0.049941709273541884,0.07459733250823772,0.06055464576085218,0.05463731920445911,0.08586311659657077,0.06656850578717052,0.06178599568241504,0.062489144130833216,0.05365474393781949,0.048916356710732085,0.06496858924926703,0.05545646050540837,0.053561544134984984,0.05766731037096865,0.06301001569611722,0.055052210827258516
0.04474828062321613,0.04153234785498038,0.04058219287812532,0.04675256837480035,0.043127239433714236,0.04068834896153298,0.05770493928315747,0.04522090593260363,0.0426367628735804,0.04440153136893909,0.04181945660767787,0.040507362076147996,0.04651179537783976,0.04205804429680287,0.04086074236999897,0.05128172631096069,0.043735026717469185,0.04208369030051506,0.043961236856730125,0.04183429338800626,0.040548386324171085,0.046413598197279436,0.04262032152029392,0.04107088491783194,0.04225793916720947,0.04442189489760591,0.041942838191344124
0.04222777135874505,0.04010125790615704,0.03963294781185467,0.04304378723992202,0.04114725834864768,0.03983101452521171,0.04730476800503046,0.04207177119627453,0.04053416906410359,0.04226493809555265,0.04014912824215483,0.0394693896803573,0.04343659952768417,0.04056419408191102,0.03947517408685335,0.045749963865295035,0.04164481707657691,0.04002057578651028,0.04204933037574269,0.04030237794772069,0.039035967121375977,0.04334284727287914,0.04083438380488617,0.03928743549859872,0.04041013746970875,0.0418847906472783,0.039937857997337615
0.04090808134676725,0.03954843247469647,0.03894650564912607,0.0417660716723852,0.04025657807013812,0.039163784657935664,0.04414331134759697,0.04037427875619688,0.03972484696552283,0.040634382688097735,0.03972982151467711,0.03865083641356521,0.04111028462850688,0.039673613474387984,0.03874972844522498,0.043675985001179314,0.04033490848590216,0.03916978226573891,0.04108315492425637,0.039526070362680674,0.038142286871039585,0.04191431211079556,0.039958327058363864,0.03854190784548054,0.03920809561986008,0.040759078520060624,0.039197069985819184
0.04052412001471213,0.03932765969981804,0.038566688313528635,0.04078041366522739,0.03950925804209343,0.038738334317295384,0.04226484589284767,0.039948800538759856,0.03899029523089726,0.040414585435812056,0.039236408783243776,0.038061487284382016,0.04096490309095532,0.03935356815139497,0.03826572635348528,0.04268763651512512,0.03981794664919976,0.03868564229409008,0.04058220510644382,0.038775314529004866,0.037453824397979285,0.041076696140753835,0.03900394642671473,0.03802986043540857,0.03875113483081739,0.039970551722890615,0.03830450092949676
0.0399401168314426,0.03876853202215006,0.03826502810127568,0.040542835619036606,0.039060978339026636,0.03833231847291242,0.04155713050218338,0.039512976238358914,0.03877878772004318,0.03950622881237472,0.03870726557321565,0.03758437017831709,0.04026840055301207,0.038901667704109334,0.03771910228557377,0.041919310439904996,0.039399040763792616,0.03839858883366573,0.03973480350935457,0.03818742093179267,0.0368413395804964,0.04052278921291325,0.038420946193905,0.03742428413639565,0.0380403337109568,0.03934445924866775,0.03803783413051415
0.03961569420080971,0.03866770902626821,0.03799379944358975,0.04017053959330333,0.03904959628474298,0.038137241775359286,0.04081071997599986,0.03923800000488483,0.03848248421242253,0.039282274157609945,0.03836830091737807,0.03732114421797642,0.03989737415132463,0.038590239246631006,0.03729289517643436,0.04144690088986412,0.03882549055924064,0.0379266149156805,0.03934706495470435,0.037680033829033836,0.036377847141063055,0.040142180185189495,0.03806435519603326,0.03674685045960791,0.037668134686064635,0.03869770526250775,0.037565562931058935
0.039443035416068375,0.03839946711148147,0.03752286633948134,0.040095804907035605,0.03857905342982753,0.03795168795034118,0.04036956239808295,0.039028070252080216,0.03830969523369095,0.03906705068637261,0.03817533457650723,0.036762187858566886,0.03957617081885845,0.03802017314562348,0.03710691694445697,0.04057804083625098,0.038600307914822635,0.03765937530366757,0.03884854644512697,0.037297763239906884,0.03584785526605718,0.039566348752645635,0.03768264751339207,0.03650035747444159,0.036972761346356485,0.0385325911975517,0.03713692361784797
0.0393829286632543,0.03820134968449572,0.0374665175252629,0.03952938236727069,0.03841944348533339,0.037725625925675715,0.04020868366199313,0.038733876230128916,0.037875226298690175,0.03880984578236124,0.03779394034232551,0.03633830531472717,0.039063250368343176,0.03800483237817467,0.03681969460370002,0.040400790313105533,0.03849632782897498,0.037265862567935744,0.03867429273949995,0.03706643197578263,0.035420971650234744,0.03943317167070486,0.037207000025330825,0.03591065156147192,0.036900694357700416,0.03795592124949905,0.03646411872602489
0.03908956466187545,0.037777488571527185,0.037343771471519314,0.03937129922233423,0.038404572052623695,0.037764672755201116,0.03979774667372401,0.03868508526608813,0.03792489248966241,0.0386345325866747,0.03766264384468305,0.03613769597678106,0.03897128877248448,0.03769701055473335,0.036500014149610766,0.039815601597669295,0.038287524510697925,0.03728532116967705,0.03830167864447552,0.03671685614029642,0.03499450875801568,0.038676204717688484,0.036889110439227636,0.0352758935894839,0.03651110147009615,0.03791130655840901,0.03620068804009522
0.0389473917720849,0.03771855815068725,0.037015207190393966,0.03928409308445962,0.038048523070835366,0.03735601076790003,0.03971269887882408,0.03848694917598465,0.03761205049726432,0.038200473675351086,0.037156125023594916,0.03564332412866508,0.03866062329805418,0.037395151943209096,0.03625313828221618,0.03982293625427205,0.03804685903129988,0.03697671543300039,0.038271638141207126,0.0363631483789851,0.034093501385315174,0.038563111847043516,0.036422116265708335,0.034889305796697086,0.03593482077964636,0.03747566988448426,0.03585169863902219
0.03874767775299138,0.03747454735453228,0.036922690163664285,0.03923690497082211,0.03806122962892169,0.03728855326950431,0.03942468515697168,0.03823809814949156,0.03732120923287287,0.03824333487189305,0.03700638265621313,0.03521892930009196,0.038492636030381576,0.03742571939425222,0.03585075901875033,0.03936546924517687,0.03780278627627445,0.03663235464881735,0.03779858103244,0.035951977394907624,0.033561678861219565,0.03851198037050031,0.03625406779524848,0.034450250204980604,0.03557548598257468,0.037259791633040884,0.035508407166057264
0.03847438155666112,0.0373184508470828,0.03685811276831922,0.03879456312180439,0.03790991924583766,0.03690377031428931,0.039365579755716334,0.03822066942232395,0.03743607517244514,0.0379989834508914,0.03677738301694685,0.03513770711964189,0.038707943769243136,0.03714685617083041,0.03553612932042926,0.03951017011261459,0.03758053472273186,0.03654922615422826,0.037590843997845146,0.0353445476694819,0.0329362904385416,0.038555225614835605,0.03577283587273359,0.03373173535536377,0.03502473049843561,0.03697979768994561,0.03503937509893044
0.0383295879999953,0.03702291914752698,0.036662911126201785,0.03883045815799245,0.037757816802616216,0.0368090260494728,0.03927259659786572,0.03806672131725135,0.03714283100966658,0.03799362833445531,0.03672807403841895,0.03454517356424927,0.038272451973506816,0.037074747534042427,0.035344151835809384,0.03915748438319207,0.037613414131365916,0.0363163522929587,0.03747032747530368,0.03521266228441243,0.032021182274493264,0.03776685350369475,0.03560793601449841,0.0333691120688174,0.03486187158949678,0.0367719234209361,0.0349112320167062
0.038620763878329696,0.037058442207334,0.03642325468428136,0.03874929655902644,0.03751106245507455,0.03659412524572637,0.03910941267479641,0.03801634924664806,0.037137153002876254,0.037721373964158735,0.03616068674974142,0.03429446804970813,0.03825954796947152,0.036873268643244916,0.03520258876734195,0.03877608197888634,0.03738501055473111,0.03626756746676273,0.0371876446944425,0.034767191225428665,0.03147184747072398,0.0375864053104086,0.035206630474000467,0.032361542977475614,0.034477957908975475,0.03661860169970792,0.034594352847742864
0.03811831361260908,0.036929089304296434,0.03619832352528002,0.03836259817663593,0.03737405796355522,0.03651476374637925,0.038986382359133584,0.03792342122268926,0.03690450825454617,0.037686323354077865,0.03625084756443162,0.034095145248807884,0.03810459541416333,0.03677400570851352,0.03497769874634813,0.03866995018791835,0.03714848296302607,0.03588248035654793,0.03691787187878914,0.034447716665485816,0.030695127718085205,0.0378187474894064,0.03483111258447494,0.03189639092477558,0.03401351378213573,0.03608994768437341,0.034089365450963575
0.0380868465709696,0.03673880315200405,0.03599002292682002,0.03836884928759498,0.037273308577811526,0.03646540603398905,0.03880773481470135,0.03763557673299682,0.036766475729232286,0.03732990811040568,0.03585579496144059,0.03372686370365683,0.03793763263925338,0.036310464848250665,0.0346147782985296,0.03824810637097918,0.03699061228607195,0.03582889105558546,0.03679602365953959,0.034079166180817064,0.030227396862761918,0.03758287857767845,0.03456969829309077,0.031396117060365096,0.03356465204865084,0.03587840025763561,0.03358547456770885
0.038268145998399235,0.03652571737331328,0.035901416614024566,0.03843425250299398,0.03717118248640844,0.03629687011827898,0.03860832445026091,0.03780835709237969,0.03670201340166138,0.037222239281653455,0.03593697134322433,0.03311264161022203,0.03731381739109164,0.03647312691838293,0.03431448777005547,0.03841129086351317,0.036704487552420784,0.03555449762386923,0.036778975341356775,0.033621045693041036,0.029172177405781614,0.03729377246881321,0.03411506769150503,0.030559064260216057,0.03309518355140858,0.0356066285534184,0.03316950510031865
0.037982692845426685,0.03652861113188434,0.035844252225059124,0.03835943697094756,0.03685568748868874,0.0363136822030222,0.038411078792032,0.03760748080951734,0.036601323498173084,0.037361063671045705,0.035413230246146864,0.03274000425615595,0.03752322186380341,0.0363158420979483,0.03397683184723723,0.038499052514694584,0.03658716565090581,0.035450547170246316,0.03657388385155668,0.03290626401157037,0.028635412409088387,0.03705737800996102,0.033547526816153465,0.029845213070977095,0.03262930821500268,0.03537547270287696,0.032700668796539545
0.03777570286555812,0.03646923967758753,0.035751320130135864,0.038159575896955136,0.03694849688445473,0.035874320899465684,0.03838975159003785,0.03743760114393577,0.03646194323606055,0.03728444761506345,0.03559191184036965,0.03256968790000219,0.037346009534239735,0.0361419272779237,0.03372380758729852,0.03830610478042488,0.036321140967356,0.0353397790719178,0.03614288728361524,0.03236964129456684,0.027850731654860208,0.03695386082860493,0.033255939464434524,0.02925943744058916,0.031991707996384934,0.03523094034186045,0.03208440158430867
0.0377143307015231,0.03628131121112792,0.03544130663806652,0.037803042562693116,0.03697004244024829,0.035797627617632256,0.03863986139546068,0.03745276812477148,0.0363912627678164,0.03680976895990213,0.03521620647646962,0.032187580782979126,0.03732542624732997,0.035849375846008565,0.03358452786166443,0.03795350210484751,0.03641542212639592,0.035176822983442595,0.036023262597391886,0.0319459924221235,0.027284170214937425,0.03684536313034742,0.032945933406846366,0.028527561975215686,0.03170199229479165,0.03491848061266328,0.03160286225622618
0.03776213197184748,0.036059497055773854,0.03522041126475762,0.03807023194465031,0.03668371865593105,0.0356828510337787,0.03825713796457648,0.03724355035252362,0.03627252013788621,0.03682639258765767,0.03499963446013263,0.03189084078303688,0.03732732925771405,0.035655724655957184,0.03303099846480357,0.038233083253309125,0.03620139336223079,0.034778356149891124,0.03597488997369082,0.03155049127017047,0.02623230127601028,0.03621222065145187,0.032474978851974264,0.028209052407447005,0.031303630312197524,0.03465862135991288,0.031170087076432942
0.037551526046992,0.03599352918452998,0.03529043873022348,0.0377360816520014,0.03660256034807645,0.035522266553477344,0.03852477228911778,0.03707526942465719,0.03623683330290986,0.036648693030986834,0.03482169186620043,0.0313294664972223,0.03713422014645802,0.035572264726093414,0.0327325218907308,0.03788204627182864,0.03627404573664551,0.034875743326781845,0.03554899540044289,0.0307634607938068,0.025701482753894892,0.03645655866525208,0.03197101064728325,0.027059551989255914,0.030706144923947607,0.0343720865737573,0.030629551153117874
0.037420691582448866,0.03586213427557612,0.035153781963821316,0.03809797688266715,0.036533625382740895,0.03562929911384033,0.038186698348875635,0.03707349927402566,0.03613922955596924,0.03662879231122648,0.03459812789847415,0.031021332623822583,0.037151904456558166,0.03526407051522981,0.03238915397109344,0.03798888461573791,0.036197815426230066,0.03448169811594453,0.0354199465146749,0.03032917214672332,0.02482772030144342,0.03643250474091817,0.03169476342325038,0.026862168074509214,0.03034814832606826,0.034473117484938434,0.02997442224099308
0.03727545710991104,0.03580686500072965,0.0348290070452734,0.03793185446821022,0.03659509597566184,0.03522211553036481,0.0380908366613355,0.036892172815988736,0.036086399731244716,0.03655229413999735,0.03441690328876641,0.03108238253018572,0.03699677561248186,0.03517812388783972,0.03227980425167471,0.03759798144468012,0.03568803144863142,0.034503331285009486,0.03510715778256576,0.029862170284925,0.0245639876271939,0.03624387791756052,0.031036104450112064,0.02570808850665747,0.029477601298226724,0.03397906765831316,0.029468065563679362
0.037259701739550614,0.035716482169977755,0.034750495726357813,0.037714185634693184,0.036182717817926285,0.03541303837481548,0.03813283910816563,0.03681452488089236,0.035981168380939905,0.0364479650977211,0.03411967740698884,0.030422698143751294,0.036500561015415926,0.035150599089394746,0.031971015742963835,0.03767178925889651,0.03577586713426792,0.03421101165118288,0.03496925180569036,0.029268165430781836,0.023852729710510643,0.03623093904064072,0.030789442201598387,0.025243121399161933,0.029096592038651375,0.033691834398939045,0.028807155679884743
0.03737537048204807,0.03563879506610397,0.034477528454718166,0.03764591179737538,0.036267641333986037,0.035053506555268864,0.037935386109159516,0.03698706146488444,0.03593081145020769,0.03627146469864578,0.03395659836897226,0.029996634958887963,0.03681613536546032,0.034890148356281764,0.0314706073849193,0.037487855543714484,0.035597336875791134,0.03399762368516309,0.03464657860648007,0.028918324468013568,0.02328685705228617,0.035735386596477264,0.029980504492860664,0.024724673337345,0.02842591008808168,0.033401728523508256,0.028320938565227414
0.03705838645808146,0.03545917417199641,0.034315770334672126,0.03764749023412965,0.0360276350716623,0.034984079824725324,0.03811033327408598,0.036825283786811464,0.0358211669633589,0.035869477273243425,0.033754152717929066,0.029678623348707817,0.0363501046149264,0.03484111061982735,0.03146181500442066,0.0373144517221546,0.035571347949902486,0.033827284629991856,0.034203235449397365,0.02804072326271229,0.022544127242808742,0.035811288338918223,0.02981311962273485,0.02382236281260666,0.027962580364184347,0.033249870463325754,0.027743517073151674
0.03697099664812175,0.03533654975215038,0.034371341784414804,0.03738531955506955,0.03622396850638332,0.0349073108391534,0.037966346819820584,0.03656055818420857,0.035720562783018245,0.036000151251916364,0.033731598904679534,0.02921830000437938,0.03660479533184394,0.03473900177217909,0.030956807321009836,0.03727939025279688,0.035355083639332686,0.03360300239639829,0.03389098631693978,0.028152215936578486,0.02235558127880053,0.03533609305512734,0.02938837731652065,0.023490463350706915,0.02753777773685855,0.03312520704052871,0.027273911413310047
0.03691871304994542,0.035476889977135016,0.03396532117493747,0.037600616959613725,0.03615794427735372,0.034609953262008296,0.038274361030533686,0.036588675394844436,0.03571241753473736,0.03589471221018705,0.0331726864244796,0.02882254633222088,0.03617841275188866,0.034435032678000826,0.030666152559000282,0.0372634808174576,0.03527617743559952,0.033366830269169284,0.03372667441784348,0.027477272682775958,0.0218003682446344,0.035221357165577616,0.029212897959282363,0.02312237986480044,0.027031989860529543,0.03252146636827983,0.026676843089498872
0.03680520826566812,0.03525992641425225,0.03390735651676854,0.03727753533739743,0.03617037041403581,0.03436427103507755,0.03804815092060574,0.03660449441375695,0.03557365334743892,0.03605582006123932,0.03335100373603705,0.0287686046140422,0.03635049882811953,0.0346542552273853,0.030446940061476708,0.03686427604280637,0.0349705522759086,0.033100864859003695,0.033274145236533686,0.026715690168918005,0.02111015416171305,0.0354137253304506,0.02846127355073235,0.022186879794520376,0.026613174561478242,0.03242958982950751,0.02621420248682084
0.03696151477889849,0.03506058993355601,0.0337327589234628,0.037327794049126346,0.03575523835997558,0.034306631261274305,0.038080595050360114,0.0364911727386747,0.03549325241842888,0.03560069126504095,0.03296318547656047,0.028141796942748026,0.036463908705493216,0.034478071961474024,0.030030037503608945,0.036976978613684236,0.035069064191913524,0.03285480856744399,0.033532343894605354,0.026356691124381455,0.020863234694868102,0.034925073845463214,0.02829210903973981,0.021786098185640427,0.025883295403617963,0.03220628561088403,0.025747119778063737
0.03678230930927928,0.0351116092738544,0.033531233893592916,0.03714422959082805,0.03574063484269965,0.03417342651933122,0.03805706230354575,0.036315338028644915,0.035357937437599095,0.03548715918944674,0.032832167124233584,0.027929368788552282,0.03654125121027887,0.03412591345697245,0.02983144043369664,0.03669166390157218,0.0348451444062402,0.03269222172034311,0.03306217120488498,0.026285515716054128,0.020231756392226786,0.03458602118052738,0.02763760769868711,0.021437273046302042,0.025494585317600918,0.031854403188273595,0.025082377030102253
0.0366848949954913,0.035096163983590056,0.03338942826077435,0.03723825253505779,0.035835190875667645,0.03433906695155528,0.03803108885334038,0.0363766066724965,0.035274593662094636,0.03545432113173731,0.032682359253240686,0.027830052399327284,0.036204630097851236,0.03384749059917614,0.029403623222666837,0.03674094196476757,0.03478121110967667,0.0325965615619385,0.03243593879533613,0.025372407719125745,0.01976131854218259,0.034598091457412355,0.027089025973444262,0.020980726496290108,0.02507952338642411,0.03153345414353653,0.024775882249622013
0.036840132836929135,0.03473171871256649,0.033293798184535636,0.03716643142989075,0.03571484164475683,0.034081904744920406,0.037678999001448034,0.03626024016127812,0.03529888697940253,0.03512993916674958,0.03239218806005871,0.027319998016066938,0.035926588380341615,0.0337394016617598,0.029257984514829426,0.036777741960248585,0.03448806824316854,0.03235447459028731,0.03295250651392476,0.02494733156917044,0.019383121149695204,0.03438598431288758,0.026822281569220226,0.020483351718097943,0.02462452836132409,0.03096464683612525,0.02398805512107436
0.036547966587690765,0.03457200851295464,0.033232056466746734,0.03698239540931585,0.03547928757113897,0.03385803631896028,0.037710099620377927,0.036408055596460216,0.03529196420895351,0.03502026786145198,0.03212750639904016,0.02727110597217085,0.03589151007333933,0.03367801443927805,0.028941225615526527,0.03669729512948528,0.03454730877293182,0.032085889908080936,0.0324599010110743,0.024483672697972,0.0189901763803064,0.034371091983959524,0.02632314026074551,0.02012259284156929,0.024118352474381627,0.030769210421064768,0.02371580690902081
0.03647317008163144,0.03451200105472914,0.0331194474669412,0.03680064169598474,0.035606641583336845,0.03391454167612128,0.03773353980136507,0.03618102380007044,0.03519757334990884,0.03493781635012278,0.031999820435205745,0.0263893459870884,0.03617294312247659,0.03354186072926377,0.02867133697180125,0.03686622885758062,0.034170241403880725,0.0318486978416152,0.03220708812064785,0.02426966047761575,0.01849959028385939,0.03392679933756953,0.025799981837810508,0.01975774439620706,0.023570771445678262,0.030370235742766944,0.023344219357034214
0.03637805447905868,0.03453746621180634,0.03298861584036528,0.0370140876818247,0.03540141529401352,0.033569257786985184,0.037678703460402384,0.036235486002228784,0.03500346980900644,0.034824683942647205,0.031623610247057024,0.026488635570676697,0.035662719594001635,0.0331941571788614,0.02844027977300905,0.03627376652042276,0.03417168730455687,0.0317528325921392,0.03205506614946232,0.023938855174509138,0.01856945414598149,0.033771612559311937,0.02534404406796897,0.01911329690470492,0.023047612436673404,0.030196086638598237,0.02306619191744396
0.03633168386662102,0.03442813997151102,0.03265488027740047,0.0368773936749945,0.03524835430745146,0.033602188186984176,0.037532735062687735,0.03616086227054137,0.034857751250183415,0.03482801869042276,0.031516288577076,0.026051150330007128,0.0356191191351951,0.033179810151817875,0.02806366292638567,0.03656058642379039,0.03409906426541246,0.03113165256220951,0.031739099741694136,0.023110250984891303,0.017913337527787846,0.0336668305240618,0.02516257856319351,0.01879295381397165,0.02293758618899336,0.02983202137854107,0.022281661469356832
0.0363715095968956,0.034437711801993884,0.03260151105009492,0.03678994954437495,0.03512358445873443,0.033281190116867095,0.03768739754957672,0.03609951726177886,0.0348442357108678,0.03465168084620523,0.03153224085477094,0.02581247261252751,0.035628733286108626,0.032948712049850684,0.028023152513614445,0.036311201185813394,0.03373679382200073,0.031149504743519813,0.031391230658882184,0.023081412532185,0.01756012748862143,0.03360101323197499,0.024812079295961062,0.018510491661987042,0.022468406417427242,0.029436113867132907,0.02227366604170537
0.036451562931606896,0.03412047439709229,0.032586419971248275,0.03677197242524356,0.035228836147087834,0.033213399040118004,0.03769675142478431,0.03588128193025433,0.0346633104732381,0.034444384872630136,0.031248861243971093,0.025489994351295158,0.03549377837284343,0.03280908495598421,0.027464748243811832,0.036196487608557634,0.033776142666060216,0.030954371601362038,0.031272879399879126,0.022092351362340813,0.01717743159121993,0.03333258308913278,0.02427418107516353,0.018219825785132714,0.02231701793389677,0.029057738499398824,0.02179149725487145
0.03619927807958625,0.033875113926643816,0.0323714086404415,0.03687845833625866,0.03505802684456733,0.033145147398436534,0.03761427813320098,0.03585494488898484,0.034791427945060883,0.034185783891550976,0.030961811004402262,0.025198459045875355,0.035378627450754874,0.032486101341877106,0.027350113542303902,0.036223356021573734,0.03369153664780398,0.030653249072506918,0.0310272621519372,0.02237756008056237,0.01690092693690805,0.03297218713861848,0.023930997897759827,0.017715433787283758,0.02176041884034405,0.028820601216093325,0.02129059994783928
0.0360952403195083,0.03408027844523245,0.031835431289101435,0.036667226519139284,0.03481263328397238,0.033089837327758664,0.03738314316926882,0.0357649365600331,0.03447456744199685,0.03407207763764705,0.03082699953972132,0.02499700092262721,0.03557417111761085,0.03241384454059384,0.026844130225290117,0.03602035592471715,0.03367615872935905,0.030332264177624607,0.030461167426592238,0.02190246821631241,0.016663291797204403,0.03282002196071946,0.02330362681651444,0.017285342791930874,0.021371652427054345,0.02863791856551636,0.02072856596997501
0.035833712782535804,0.0339350097225673,0.031763559127328804,0.03640392497121203,0.034966651291340925,0.03304759372207458,0.03742790916146159,0.035656521011355316,0.0345821387870936,0.03361533569668157,0.03039453529091281,0.024748674090484712,0.035390244408968576,0.03236148040741682,0.026825870263433808,0.03601628339346453,0.03344948497200559,0.030096287264845437,0.03055711338213592,0.02174008104274013,0.016265853705401012,0.03251259966505357,0.023277361456991587,0.017165356151812222,0.020917613405715085,0.028414608196067382,0.020724898791373042
0.03623665001485097,0.03385797233232015,0.03161006422216255,0.036609474237792816,0.03467989297841122,0.03278779824599738,0.03727616620470802,0.03570200185165792,0.034311907904701205,0.03392393194632607,0.03000073171969976,0.024551125718365804,0.035238217163912934,0.03189521761089685,0.026572353728921368,0.03621770979438565,0.03325773754285837,0.029915111587503474,0.030284232095575774,0.02125582001580392,0.015988890173183227,0.032328655302500287,0.022906128969523945,0.016910670628351925,0.020525588400183845,0.027621706407805462,0.020463235189428327
0.03601807825259224,0.03375450589957321,0.03152179654799918,0.03668914132170175,0.034974302787019164,0.03287979959952706,0.03751058833627574,0.035687983234797584,0.034287144522110916,0.03386520744260161,0.02991620352642953,0.02438962789155804,0.035235279873155105,0.03156847931887674,0.026324752070018474,0.03578220402602913,0.03326917967794222,0.029616654482784343,0.029909040750048094,0.02082875082744708,0.015805818778077924,0.03180990706671038,0.022575759452808385,0.016538731610954233,0.020291376111632627,0.027566448748445514,0.02002232396061959
0.03620744539268503,0.033694651517475915,0.03150625268437548,0.03666054116657594,0.034533133637741666,0.03242763847430261,0.03743024306948859,0.03565044381470904,0.03406617931966998,0.033943119337729165,0.02974258060409037,0.024005775225730355,0.035199679010994016,0.031478444542184555,0.026303600033541017,0.035906864932510406,0.03277050251479531,0.029588343289347244,0.029325093645142238,0.020329375030635217,0.015365425646023553,0.032023329576039934,0.021604342649111985,0.016051382909361426,0.019925000966343743,0.027140157904648892,0.019717524428463747
0.03590979965814844,0.03342153424280285,0.03123670325178142,0.0363521887717236,0.034627929256033904,0.0325310562833967,0.03705838502076473,0.035562400298232044,0.03418731096218599,0.03386862715390141,0.0298074092391672,0.02358057892985264,0.035299026325624205,0.03152129988224245,0.02577856743615702,0.035777960483418705,0.03301812936947611,0.029437030945672838,0.029186200917964717,0.020037893322960226,0.015165761036631297,0.031650213944464475,0.02194844257286789,0.016034925514467162,0.019549265145987114,0.026966432901971725,0.01927567254783951
0.035941037699628746,0.03321205154354648,0.031175649191680824,0.03646620336192767,0.03465172614267046,0.03215605452527276,0.03733241293167667,0.03553532862779387,0.03405752130839305,0.03350288525553476,0.029370306694423438,0.0236923539055113,0.03456648557208946,0.031288982893206516,0.025820787088416668,0.0357727263382748,0.03251623524165278,0.029075332699551426,0.029239865734529923,0.019983376695959343,0.014974935244607357,0.0311795593900118,0.021487137618086,0.015617437413892375,0.019463929906959488,0.026396725548796927,0.01900207583026056
0.035731540056728905,0.03325131474158385,0.03079027394320843,0.0363958133129186,0.03461109712126177,0.03215698278136938,0.03729861536339642,0.03552529971592458,0.033946318735144934,0.033518620062960316,0.029125093856967783,0.02324028076624744,0.034763892996725484,0.031059647645541363,0.02549088517225337,0.03565867472780874,0.03272066510882013,0.028873905210106483,0.02895497659662804,0.019554496624694388,0.014672652819611219,0.03108703556965946,0.021096448589014168,0.015538700950167704,0.01898852132020741,0.026226998341959875,0.01863452704657564
0.03580251167382425,0.033176597838696906,0.03082738868500749,0.03624337924350515,0.03418911588632385,0.03196632275026582,0.03724697925415403,0.035302865211989706,0.03405127809542705,0.03324350957489923,0.02893889176831492,0.023140959310000524,0.034708594192783375,0.030768063125720724,0.025189968845077487,0.035619825552597725,0.0321833177897275,0.028612211832306493,0.028752849493686543,0.01938609787579823,0.01440506996385465,0.0308637415361597,0.020983446347207325,0.01521696053411286,0.018782053080579845,0.0259780642378518,0.01844467255310896
0.03562543248469953,0.0330974862678419,0.030591629874084283,0.03625831382812898,0.03419283934103433,0.031982288006125015,0.037293970685006166,0.035302705572730415,0.03374809264450259,0.03308430655186522,0.02876242907617181,0.022899384693254324,0.034727877388780866,0.030781315437318543,0.025172295731077887,0.035517086715169684,0.03217077276793602,0.02828362507190825,0.028345306884136307,0.019216737664675642,0.014276019945479062,0.03097502838495533,0.020607222289356755,0.014637006725045457,0.01850886410123321,0.025764488133882785,0.018169206246215788
0.03568294403319478,0.03288603263954927,0.03032020999342729,0.0362467385834564,0.03423367789712591,0.031746477830684044,0.03706267110936641,0.035345002142507645,0.033694465081851865,0.03303739962987592,0.028794384455779164,0.022758844773584242,0.03456368396564926,0.030501839533112408,0.025056314414336905,0.035451077501345934,0.0321010029387966,0.02783858725046376,0.028373949959501925,0.01909841164494424,0.014005507181354487,0.030673118474575413,0.020308013988986,0.014723431433464447,0.01800862130206539,0.025284367231659728,0.0181014457494506
0.03545878107699725,0.03293214168373273,0.03025883989762125,0.03607967199149288,0.034170110978766724,0.03171368282538148,0.037220710253799666,0.03537568583843778,0.033724130969739016,0.03261150988215844,0.028368205160808863,0.022654966681592826,0.03464131651306133,0.03027838057232249,0.02476678984181537,0.03562177420107528,0.03213814904110695,0.02785425134261428,0.027791731826255026,0.018766834261262508,0.013686388840917245,0.0301445121678392,0.02034965923277016,0.014432105209541184,0.01787718652674829,0.02502870106522905,0.017749820443686018
